"Uni","GPA","Grad","ID"
"Redbrick",1.03,2014,17476
"Redbrick",2.08,1997,17477
"Redbrick",1.65,2003,17478
"Redbrick",3.35,2004,17479
"Redbrick",2.99,2012,17480
"Redbrick",3.19,2010,17481
"Redbrick",3.39,1996,17482
"Redbrick",3.97,2019,17483
"Redbrick",2.4,2013,17484
"Redbrick",3.23,2021,17485
"Redbrick",2.93,2010,17486
"Redbrick",1.87,2005,17487
"Redbrick",3.67,2014,17488
"Redbrick",3.95,1999,17489
"Redbrick",1.63,2019,17490
"Redbrick",3.99,2008,17491
"Redbrick",2.42,2001,17492
"Redbrick",2.3,2019,17493
"Redbrick",2.76,1994,17494
"Redbrick",2.42,2009,17495
"Redbrick",1.64,2013,17496
"Redbrick",3.55,2023,17497
"Redbrick",3.04,2010,17498
"Redbrick",2.19,2003,17499
"Redbrick",1.49,2001,17500
"Redbrick",1.75,2019,17501
"Redbrick",3.9,1995,17502
"Redbrick",1.83,2020,17503
"Redbrick",3.06,2005,17504
"Redbrick",3.4,2020,17505
"Redbrick",2.88,2016,17506
"Redbrick",1.63,1994,17507
"Tuts",1.57,1996,17508
"Tuts",3.62,1994,17509
"Tuts",1.39,2001,17510
"Tuts",3.98,1997,17511
"Tuts",1.38,1990,17512
"Tuts",1.76,2010,17513
"Tuts",1.42,2010,17514
"Tuts",1.18,1992,17515
"Tuts",3,2020,17516
"Tuts",1.23,1997,17517
"Tuts",2.33,1996,17518
"Tuts",3.6,2014,17519
"Tuts",3.23,2007,17520
"Tuts",3.81,2020,17521
"Tuts",2.65,2009,17522
"Tuts",3.54,2008,17523
"Tuts",1.12,1998,17524
"Tuts",2.37,2017,17525
"Tuts",2.06,1997,17526
"Tuts",1.16,2018,17527
"Tuts",1.29,1998,17528
"Tuts",2.92,1995,17529
"Tuts",2.06,2000,17530
"Tuts",3.26,1996,17531
"Tuts",2.19,2009,17532
"Tuts",1.12,2003,17533
"Tuts",3.25,2015,17534
"Tuts",1.07,2018,17535
"Tuts",1.45,1998,17536
"Tuts",2.4,2001,17537
"Tuts",1.04,2005,17538
"Tuts",2.02,2020,17539
"Tuts",2.37,2002,17540
"Tuts",2.71,2008,17541
"Tuts",1.28,1997,17542
"Tuts",3.47,2009,17543
"Tuts",2.53,2019,17544
"Tuts",1.74,1996,17545
"Tuts",2.37,1994,17546
"Tuts",2.79,2023,17547
"Tuts",3.55,2011,17548
"Tuts",2.73,1996,17549
"Tuts",3.82,2005,17550
"Tuts",2.42,2007,17551
"Tuts",3.93,1994,17552
"Tuts",1.82,2006,17553
"Tuts",3.18,2006,17554
"Tuts",3.82,2019,17555
"Tuts",3.87,2013,17556
"Tuts",2,2002,17557
"Tuts",2.31,2012,17558
"Tuts",2.4,2009,17559
"Tuts",3.5,2009,17560
"Tuts",2.67,1991,17561
"Tuts",1.79,2003,17562
"Tuts",3.29,1994,17563
"Tuts",1,2018,17564
"Tuts",3.24,2018,17565
"Tuts",3.18,2007,17566
"Tuts",2.6,2010,17567
"Tuts",2.36,2000,17568
"Tuts",2.35,2022,17569
"Tuts",2.53,2021,17570
"Tuts",3.94,2007,17571
"Tuts",2.4,2007,17572
"Tuts",2.8,1996,17573
"Tuts",1.97,1995,17574
"Tuts",3.76,2019,17575
"Tuts",1.7,2014,17576
"Tuts",1.27,1998,17577
"Tuts",1.04,2022,17578
"Tuts",2.03,1997,17579
"Tuts",3.1,2015,17580
"Tuts",2.83,1999,17581
"Tuts",2.99,2003,17582
"Tuts",1.99,2012,17583
"Tuts",3.31,1994,17584
"Tuts",2.5,2011,17585
"Tuts",3.85,2020,17586
"Tuts",3.56,2014,17587
"Tuts",2.45,1991,17588
"Tuts",3.31,2023,17589
"Tuts",2.67,2021,17590
"Tuts",2.55,1991,17591
"Tuts",1.01,2004,17592
"Tuts",3.38,1992,17593
"Tuts",3.17,2018,17594
"Tuts",3.81,1992,17595
"Tuts",1.41,2010,17596
"Tuts",2.16,2023,17597
"Tuts",3.77,2023,17598
"Tuts",1.27,2021,17599
"Tuts",2.33,2003,17600
"Tuts",3.26,2022,17601
"Tuts",1.02,1992,17602
"Tuts",3.88,2012,17603
"Tuts",2.02,2019,17604
"Tuts",1.77,1991,17605
"Tuts",2.63,1999,17606
"Tuts",3.62,2019,17607
"Tuts",2.03,1998,17608
"Tuts",2.15,2000,17609
"Tuts",1.31,2003,17610
"Tuts",1.59,2015,17611
"Tuts",1.59,1998,17612
"Tuts",1.75,2011,17613
"Tuts",3.52,2013,17614
"Tuts",2.04,2022,17615
"Tuts",1.01,2007,17616
"Tuts",2.99,2015,17617
"Tuts",3.59,2007,17618
"Tuts",3.21,2022,17619
"Tuts",3.34,2003,17620
"Tuts",2.36,2021,17621
"Tuts",3.76,2019,17622
"Tuts",3.08,2004,17623
"Tuts",2.5,2023,17624
"Tuts",3.01,1995,17625
"Tuts",3.05,2012,17626
"Tuts",1.13,2019,17627
"Tuts",1.55,2000,17628
"Tuts",3.53,1993,17629
"Tuts",1.16,2007,17630
"Tuts",1.08,2010,17631
"Tuts",2.07,2008,17632
"Tuts",3.17,2023,17633
"Tuts",1.2,1997,17634
"Tuts",3.88,1995,17635
"Tuts",1.09,1992,17636
"Tuts",3.59,2019,17637
"Tuts",2.88,2016,17638
"Tuts",3.62,2001,17639
"Tuts",2.66,1999,17640
"Tuts",3.74,2017,17641
"Tuts",1.37,2003,17642
"Tuts",3.26,2010,17643
"Tuts",3.86,2004,17644
"Tuts",1.44,2012,17645
"Tuts",1.19,1995,17646
"Tuts",2.89,2019,17647
"Tuts",3.24,2018,17648
"Tuts",3.09,2011,17649
"Tuts",1.53,1996,17650
"Tuts",3.78,2001,17651
"Tuts",3.34,2006,17652
"Tuts",3.59,2018,17653
"Tuts",3.69,2012,17654
"Tuts",3.97,2018,17655
"Tuts",2.05,2017,17656
"Tuts",3.95,1998,17657
"Tuts",3.48,2019,17658
"Tuts",1.92,2013,17659
"Tuts",1.8,1994,17660
"Tuts",2.65,2007,17661
"Tuts",1.2,2009,17662
"Tuts",2.59,1990,17663
"Tuts",2.96,1995,17664
"Tuts",1.49,2008,17665
"Tuts",2.33,2004,17666
"Tuts",2.74,2003,17667
"Tuts",1.76,1999,17668
"Tuts",2.34,2021,17669
"Tuts",3.64,2006,17670
"Tuts",2.73,2022,17671
"Tuts",3.27,2005,17672
"Tuts",1.74,2022,17673
"Tuts",1.15,2005,17674
"Tuts",2.68,1994,17675
"Tuts",2.04,1996,17676
"Tuts",1.56,2014,17677
"Tuts",2.63,2003,17678
"Tuts",2.6,1995,17679
"Tuts",2.43,2008,17680
"Tuts",2.09,1999,17681
"Tuts",2.67,1997,17682
"Tuts",1.05,2017,17683
"Tuts",3.12,2015,17684
"Tuts",2.05,2013,17685
"Tuts",2.75,2004,17686
"Tuts",1.83,2003,17687
"Tuts",1.64,2016,17688
"Tuts",3.29,2007,17689
"Tuts",3.44,2007,17690
"Tuts",3.56,2002,17691
"Tuts",3.61,2010,17692
"Tuts",1.71,2002,17693
"Tuts",2.93,1991,17694
"Tuts",3.52,1994,17695
"Tuts",1.03,2005,17696
"Tuts",3.72,1992,17697
"Tuts",3.9,2011,17698
"Tuts",3.09,2001,17699
"Tuts",2.15,1997,17700
"Tuts",1.87,2010,17701
"Tuts",1.69,1991,17702
"Tuts",3.91,2014,17703
"Tuts",1.45,2023,17704
"Tuts",1.04,1990,17705
"Tuts",2.64,2023,17706
"Tuts",3.6,1991,17707
"Tuts",1.91,2011,17708
"Tuts",2.88,2014,17709
"Tuts",2.56,2014,17710
"Tuts",3.42,2012,17711
"Tuts",2.39,2002,17712
"Tuts",1.07,1998,17713
"Tuts",2.77,2000,17714
"Tuts",3.13,2020,17715
"Tuts",3.23,2019,17716
"Tuts",2.42,2013,17717
"Tuts",2.13,1992,17718
"Tuts",3.24,2019,17719
"Tuts",2.66,2008,17720
"Tuts",3.61,2020,17721
"Tuts",3.85,2002,17722
"Tuts",2.73,2015,17723
"Tuts",1.31,2020,17724
"Tuts",1.32,2016,17725
"Tuts",3.32,1992,17726
"Tuts",3.31,2009,17727
"Tuts",1.49,2017,17728
"Tuts",3.68,1990,17729
"Tuts",2.63,2012,17730
"Tuts",3.85,1994,17731
"Tuts",2.25,2023,17732
"Tuts",1.13,1995,17733
"Tuts",3.88,2014,17734
"Tuts",3.13,2013,17735
"Tuts",3.66,2006,17736
"Tuts",3.66,1998,17737
"Tuts",2.72,1992,17738
"Tuts",3.73,2010,17739
"Tuts",2.75,1990,17740
"Tuts",1.93,1999,17741
"Tuts",1.52,2016,17742
"Tuts",2.62,2004,17743
"Tuts",3.81,2000,17744
"Tuts",2.36,2020,17745
"Tuts",2.51,2015,17746
"Tuts",1.54,1997,17747
"Tuts",2.73,2003,17748
"Tuts",1.27,1996,17749
"Tuts",1.19,2022,17750
"Tuts",2.03,2005,17751
"Tuts",1.62,2015,17752
"Tuts",2.94,1992,17753
"Tuts",3.18,1992,17754
"Tuts",3.81,1993,17755
"Tuts",3.77,1991,17756
"Tuts",2.98,2017,17757
"Tuts",2.99,2013,17758
"Tuts",3.84,1992,17759
"Tuts",3.06,2009,17760
"Tuts",2.5,2012,17761
"Tuts",1.29,2010,17762
"Tuts",1.69,1995,17763
"Tuts",1.85,2011,17764
"Tuts",3.67,1999,17765
"Tuts",3.57,2011,17766
"Tuts",1.13,2013,17767
"Tuts",1.67,2009,17768
"Tuts",3.21,1998,17769
"Tuts",1.4,2015,17770
"Tuts",2.94,2018,17771
"Tuts",1.89,1996,17772
"Tuts",1.2,2002,17773
"Tuts",1.13,1994,17774
"Tuts",2.42,2000,17775
"Tuts",3.52,1991,17776
"Tuts",3.77,2005,17777
"Tuts",1.04,2012,17778
"Tuts",2.9,2018,17779
"Tuts",2.95,2014,17780
"Tuts",3.5,1991,17781
"Tuts",3.28,2003,17782
"Tuts",3.29,2006,17783
"Tuts",3.67,2005,17784
"Tuts",1.42,2006,17785
"Tuts",3.89,2008,17786
"Tuts",2.05,2009,17787
"Tuts",2.99,2013,17788
"Tuts",2.14,2012,17789
"Tuts",2.12,2002,17790
"Tuts",3.23,2022,17791
"Tuts",1.89,2022,17792
"Tuts",1.41,2019,17793
"Tuts",1.86,2006,17794
"Tuts",3.24,2015,17795
"Tuts",1.76,2011,17796
"Tuts",2.85,1993,17797
"Tuts",1.58,2021,17798
"Tuts",1.06,2002,17799
"Tuts",2.9,2015,17800
"Tuts",2.19,1993,17801
"Tuts",2.94,1996,17802
"Tuts",1.81,2011,17803
"Tuts",1.88,2019,17804
"Tuts",3.45,2006,17805
"Tuts",3.32,2009,17806
"Tuts",2.2,2012,17807
"Tuts",2.08,1995,17808
"Tuts",2.52,2008,17809
"Tuts",3.99,1995,17810
"Tuts",1.66,2018,17811
"Tuts",3.35,2017,17812
"Tuts",2.74,2003,17813
"Tuts",2.61,2022,17814
"Tuts",3.03,2018,17815
"Tuts",2.68,1990,17816
"Tuts",3.33,2000,17817
"Tuts",1.84,2021,17818
"Tuts",1.94,2013,17819
"Tuts",2.58,2013,17820
"Tuts",3.42,2008,17821
"Tuts",3.98,2017,17822
"Tuts",2.46,2008,17823
"Tuts",3.49,2006,17824
"Tuts",2.9,2006,17825
"Tuts",1.8,1994,17826
"Tuts",3.52,1999,17827
"Tuts",3.96,2021,17828
"Tuts",2.13,2012,17829
"Tuts",3.72,2018,17830
"Tuts",3.25,2014,17831
"Tuts",3.39,1995,17832
"Tuts",2.14,2010,17833
"Tuts",1.37,2010,17834
"Tuts",2.34,1999,17835
"Tuts",2.8,2006,17836
"Tuts",2.07,2018,17837
"Tuts",1.61,2011,17838
"Tuts",3.84,2004,17839
"Tuts",1.95,1998,17840
"Tuts",4,2007,17841
"Tuts",1.85,2008,17842
"Tuts",2.92,2000,17843
"Tuts",2,2006,17844
"Tuts",2.57,2010,17845
"Tuts",2.76,2008,17846
"Tuts",2.55,2013,17847
"Tuts",3.99,1990,17848
"Tuts",1.72,2014,17849
"Tuts",2.64,2023,17850
"Tuts",1.11,2009,17851
"Tuts",2.91,1993,17852
"Tuts",3.83,2000,17853
"Tuts",3.82,2018,17854
"Tuts",3.79,2010,17855
"Tuts",1.29,2001,17856
"Tuts",2.39,1997,17857
"Tuts",1.07,2007,17858
"Tuts",1.73,1996,17859
"Tuts",1.67,2005,17860
"Tuts",1.54,2018,17861
"Tuts",2.63,2000,17862
"Tuts",1.69,2009,17863
"Tuts",2.16,2006,17864
"Tuts",2.78,2018,17865
"Tuts",3.26,1990,17866
"Tuts",2.23,1996,17867
"Tuts",3.53,2021,17868
"Tuts",2.06,1992,17869
"Tuts",1.51,2006,17870
"Tuts",3.82,2016,17871
"Tuts",1.06,2020,17872
"Tuts",1.64,2011,17873
"Tuts",2.96,2015,17874
"Tuts",2.56,2005,17875
"Tuts",2.15,1996,17876
"Tuts",3.37,1994,17877
"Tuts",3.4,2013,17878
"Tuts",1.83,2003,17879
"Tuts",3.68,1996,17880
"Tuts",2.79,1992,17881
"Tuts",3.41,2016,17882
"Tuts",3.1,2007,17883
"Tuts",2.68,2005,17884
"Tuts",3.59,2019,17885
"Tuts",2.06,2010,17886
"Tuts",1.67,2007,17887
"Tuts",1.89,1998,17888
"Tuts",1.94,2001,17889
"Tuts",3.83,2009,17890
"Tuts",2.38,2009,17891
"Tuts",1.53,1990,17892
"Tuts",3.36,2020,17893
"Tuts",1.86,2009,17894
"Tuts",1.32,2004,17895
"Tuts",2.61,2006,17896
"Tuts",1.93,1992,17897
"Tuts",3.99,2018,17898
"Tuts",2.63,2017,17899
"Tuts",1.1,1998,17900
"Tuts",3.52,2020,17901
"Tuts",3.25,1996,17902
"Tuts",2.49,2019,17903
"Tuts",3.43,2011,17904
"Tuts",1.17,2010,17905
"Tuts",3.72,2009,17906
"Tuts",3.03,2017,17907
"Tuts",2.36,1993,17908
"Tuts",2.27,2005,17909
"Tuts",3.92,2023,17910
"Tuts",2.24,2010,17911
"Tuts",1.33,2023,17912
"Tuts",3.32,1992,17913
"Tuts",1.78,1998,17914
"Tuts",3.11,2022,17915
"Tuts",1.32,2001,17916
"Tuts",1.48,1996,17917
"Tuts",1.32,1993,17918
"Tuts",2.62,2000,17919
"Tuts",2.91,2010,17920
"Tuts",2.12,1995,17921
"Tuts",1.26,1996,17922
"Tuts",1.12,2022,17923
"Tuts",1.46,1993,17924
"Tuts",1.38,1996,17925
"Tuts",1.24,2023,17926
"Tuts",3.07,1999,17927
"Tuts",2.58,2014,17928
"Tuts",2.64,2019,17929
"Tuts",3.41,1999,17930
"Tuts",3.04,1995,17931
"Tuts",2.85,2020,17932
"Tuts",3.62,1991,17933
"Tuts",3.22,2010,17934
"Tuts",2.22,2011,17935
"Tuts",2.69,2012,17936
"Tuts",3.78,2005,17937
"Tuts",3.23,2016,17938
"Tuts",2.11,2023,17939
"Tuts",2.19,2016,17940
"Tuts",1.53,2009,17941
"Tuts",1.22,2020,17942
"Tuts",1.87,2007,17943
"Tuts",1.73,2003,17944
"Tuts",2.93,1996,17945
"Tuts",1.11,1994,17946
"Tuts",3.03,1990,17947
"Tuts",2.97,2001,17948
"Tuts",3.14,2017,17949
"Tuts",1.64,2022,17950
"Tuts",2.68,1994,17951
"Tuts",1.54,1997,17952
"Tuts",1.6,2006,17953
"Tuts",3.1,2011,17954
"Tuts",1.88,2001,17955
"Tuts",3.4,1995,17956
"Tuts",2.78,1999,17957
"Tuts",2.78,2000,17958
"Tuts",2.92,1999,17959
"Tuts",2.12,2012,17960
"Tuts",3.07,2015,17961
"Tuts",2.45,2007,17962
"Tuts",2.84,2015,17963
"Tuts",3.93,2010,17964
"Tuts",3.01,1992,17965
"Tuts",3.68,1997,17966
"Tuts",3.45,2023,17967
"Tuts",2.41,1993,17968
"Tuts",2.49,2022,17969
"Tuts",2.13,2001,17970
"Tuts",1.6,1992,17971
"Tuts",1.58,2014,17972
"Tuts",1.3,2017,17973
"Tuts",1.95,2002,17974
"Tuts",1.35,2008,17975
"Tuts",2.02,2011,17976
"Tuts",3.9,2015,17977
"Tuts",1.9,2008,17978
"Tuts",1.86,2021,17979
"Tuts",3.02,2013,17980
"Tuts",3.99,2016,17981
"Tuts",2.71,1996,17982
"Tuts",3.54,2017,17983
"Tuts",1.92,1998,17984
"Tuts",1.67,2022,17985
"Tuts",2.34,2010,17986
"Tuts",3.03,2023,17987
"Tuts",2.13,2021,17988
"Tuts",3.23,2013,17989
"Tuts",3.48,2018,17990
"Tuts",1.35,1998,17991
"Tuts",2.03,2005,17992
"Tuts",2.11,2014,17993
"Tuts",3.08,2011,17994
"Tuts",1.26,2020,17995
"Tuts",3.92,2004,17996
"Tuts",3.23,1999,17997
"Tuts",2.35,2022,17998
"Tuts",3.8,2014,17999
"Tuts",1.13,2010,18000
"Tuts",3.36,1991,18001
"Tuts",3.52,2018,18002
"Tuts",1.32,2021,18003
"Tuts",2.29,2007,18004
"Tuts",1.8,2020,18005
"Tuts",3.45,1999,18006
"Tuts",2.82,2018,18007
"Tuts",3.55,2023,18008
"Tuts",3.82,2018,18009
"Tuts",3.22,1999,18010
"Tuts",3.05,2001,18011
"Tuts",3.12,2015,18012
"Tuts",1.27,2019,18013
"Tuts",1.6,2021,18014
"Tuts",3.78,1997,18015
"Tuts",1.23,2004,18016
"Tuts",1.93,2006,18017
"Tuts",1.23,2000,18018
"Tuts",3.73,2022,18019
"Tuts",3.74,1999,18020
"Tuts",2,2004,18021
"Tuts",3.31,2010,18022
"Tuts",3.22,2016,18023
"Tuts",3.61,2009,18024
"Tuts",3.67,2018,18025
"Tuts",2.87,2021,18026
"Tuts",2.14,1997,18027
"Tuts",3.85,1995,18028
"Tuts",2.45,2023,18029
"Tuts",2.16,2017,18030
"Tuts",3.88,1995,18031
"Tuts",1.19,2013,18032
"Tuts",2.46,1995,18033
"Tuts",3.89,2010,18034
"Tuts",2.04,2013,18035
"Tuts",1.39,2011,18036
"Tuts",1.71,2011,18037
"Tuts",1.31,2012,18038
"Tuts",3.93,2007,18039
"Tuts",1.15,2002,18040
"Tuts",1.95,2020,18041
"Tuts",3.29,1992,18042
"Tuts",2.51,2005,18043
"Tuts",1.2,2017,18044
"Tuts",1.88,2017,18045
"Tuts",2.65,2021,18046
"Tuts",2.66,2005,18047
"Tuts",3.05,2018,18048
"Tuts",2.14,2001,18049
"Tuts",3.5,2020,18050
"Tuts",3.15,2022,18051
"Tuts",1.73,1997,18052
"Tuts",1.66,1996,18053
"Tuts",3.39,1993,18054
"Tuts",1.06,1991,18055
"Tuts",2.1,2023,18056
"Tuts",2.14,1990,18057
"Tuts",3.5,1994,18058
"Tuts",3.69,1991,18059
"Tuts",3.7,1990,18060
"Tuts",1.69,2012,18061
"Tuts",2.85,2012,18062
"Tuts",2.92,1992,18063
"Tuts",3.22,2023,18064
"Tuts",1.99,2021,18065
"Tuts",1.61,2013,18066
"Tuts",2.27,1998,18067
"Tuts",1.39,2018,18068
"Tuts",1.19,1997,18069
"Tuts",2.46,2020,18070
"Tuts",2.12,1996,18071
"Tuts",1.26,2015,18072
"Tuts",3.04,1996,18073
"Tuts",2.05,2014,18074
"Tuts",1.75,2012,18075
"Tuts",1.26,2008,18076
"Tuts",3.88,2016,18077
"Tuts",1.9,2008,18078
"Tuts",2.56,2008,18079
"Tuts",3.61,1991,18080
"Tuts",2.34,1995,18081
"Tuts",3.99,1991,18082
"Tuts",2.23,1992,18083
"Tuts",3.54,2022,18084
"Tuts",2.05,1998,18085
"Tuts",2.81,2004,18086
"Tuts",3.11,2008,18087
"Tuts",2.62,1995,18088
"Tuts",1.7,2019,18089
"Tuts",3.55,2004,18090
"Tuts",2.88,2012,18091
"Tuts",1.14,2006,18092
"Tuts",3.94,2002,18093
"Tuts",2.03,1997,18094
"Tuts",2.14,2004,18095
"Tuts",3.87,2016,18096
"Tuts",3.65,2008,18097
"Tuts",1.23,1995,18098
"Tuts",1.58,2015,18099
"Tuts",1.23,2007,18100
"Tuts",3.01,1991,18101
"Tuts",2.07,2023,18102
"Tuts",2.31,2000,18103
"Tuts",2.63,2012,18104
"Tuts",3.07,2009,18105
"Tuts",2.46,2010,18106
"Tuts",4,2008,18107
"Tuts",1.09,1991,18108
"Tuts",2.27,2009,18109
"Tuts",1.41,2020,18110
"Tuts",1.56,2013,18111
"Tuts",1.46,1998,18112
"Tuts",1.22,2016,18113
"Tuts",2.12,2002,18114
"Tuts",1.1,2014,18115
"Tuts",2.08,2014,18116
"Tuts",3.49,2001,18117
"Tuts",3.36,1994,18118
"Tuts",1.52,2022,18119
"Tuts",2.59,2013,18120
"Tuts",3.88,2023,18121
"Tuts",1.87,2021,18122
"Tuts",1.5,2005,18123
"Tuts",1.74,2009,18124
"Tuts",3.92,2006,18125
"Tuts",2.82,2008,18126
"Tuts",1.52,2013,18127
"Tuts",3.28,1998,18128
"Tuts",2.21,2010,18129
"Tuts",3.83,2011,18130
"Tuts",2.48,1992,18131
"Tuts",3.58,1999,18132
"Tuts",3.55,2019,18133
"Tuts",3.17,1997,18134
"Tuts",1.65,1992,18135
"Tuts",2.93,2019,18136
"Tuts",1.38,1995,18137
"Tuts",1.56,2013,18138
"Tuts",1.01,2006,18139
"Tuts",2.07,2009,18140
"Tuts",2.02,2010,18141
"Tuts",3.35,2021,18142
"Tuts",2.25,2011,18143
"Tuts",3.65,2001,18144
"Tuts",1.66,1993,18145
"Tuts",3.06,2011,18146
"Tuts",1.08,2022,18147
"Tuts",2.13,2005,18148
"Tuts",3.57,2012,18149
"Tuts",1.61,2021,18150
"Tuts",2.41,2019,18151
"Tuts",2.58,2022,18152
"Tuts",3.39,2020,18153
"Tuts",1.21,1996,18154
"Tuts",1.53,1998,18155
"Tuts",3.57,1998,18156
"Tuts",3.08,2019,18157
"Tuts",2.25,2002,18158
"Tuts",1.14,1993,18159
"Tuts",3.34,2004,18160
"Tuts",1.99,1996,18161
"Tuts",3.85,2018,18162
"Tuts",3.65,1996,18163
"Tuts",3.01,1992,18164
"Tuts",1.85,2000,18165
"Tuts",1.12,2003,18166
"Tuts",3.88,2007,18167
"Tuts",3.37,2006,18168
"Tuts",1.89,1997,18169
"Tuts",1.65,1992,18170
"Tuts",3.35,2000,18171
"Tuts",1.05,1991,18172
"Tuts",2.83,1998,18173
"Tuts",3.16,2007,18174
"Tuts",3.1,2016,18175
"Tuts",1.03,2014,18176
"Tuts",1.2,2004,18177
"Tuts",1.91,2005,18178
"Tuts",1.18,2010,18179
"Tuts",1.12,2007,18180
"Tuts",3.81,2018,18181
"Tuts",1.93,1992,18182
"Tuts",1.86,2019,18183
"Tuts",1.68,1991,18184
"Tuts",3.04,2007,18185
"Tuts",2.29,1992,18186
"Tuts",3.74,2014,18187
"Tuts",3.05,2012,18188
"Tuts",3.89,2019,18189
"Tuts",3.28,2015,18190
"Tuts",2.85,2004,18191
"Tuts",2.91,1997,18192
"Tuts",1.48,2022,18193
"Tuts",3.81,1990,18194
"Tuts",3.79,1992,18195
"Tuts",2.71,2002,18196
"Tuts",2.41,2015,18197
"Tuts",2.78,2014,18198
"Tuts",1.83,2005,18199
"Tuts",1.85,2022,18200
"Tuts",3.2,1991,18201
"Tuts",2.81,2000,18202
"Tuts",2.17,2019,18203
"Tuts",2.5,2009,18204
"Tuts",2.27,2011,18205
"Tuts",1.34,2015,18206
"Tuts",1.12,1991,18207
"Tuts",3.67,1991,18208
"Tuts",1.78,2020,18209
"Tuts",2.9,2004,18210
"Tuts",2.66,2022,18211
"Tuts",2.37,1999,18212
"Tuts",2.51,2011,18213
"Tuts",3.43,2008,18214
"Tuts",2.37,1996,18215
"Tuts",3.69,1995,18216
"Tuts",3.39,1999,18217
"Tuts",2.75,2006,18218
"Tuts",2.17,2020,18219
"Tuts",2.66,2012,18220
"Tuts",1.25,2014,18221
"Tuts",2.94,1994,18222
"Tuts",1.32,1992,18223
"Tuts",2.33,2016,18224
"Tuts",2.3,2004,18225
"Tuts",1.19,1992,18226
"Tuts",1.16,2000,18227
"Tuts",3.51,2001,18228
"Tuts",2.5,2018,18229
"Tuts",1.36,2004,18230
"Tuts",1.67,1997,18231
"Tuts",3.46,2002,18232
"Tuts",2.39,2011,18233
"Tuts",1.7,2023,18234
"Tuts",1.73,2001,18235
"Tuts",3.77,2010,18236
"Tuts",1.19,1990,18237
"Tuts",2.71,2023,18238
"Tuts",1.12,2000,18239
"Tuts",2.31,1999,18240
"Tuts",2.05,2019,18241
"Tuts",3.01,1993,18242
"Tuts",2.64,2021,18243
"Tuts",1.02,2015,18244
"Tuts",1.53,1998,18245
"Tuts",2.09,2002,18246
"Tuts",1.18,1997,18247
"Tuts",1.78,2011,18248
"Tuts",2.09,2019,18249
"Tuts",3.04,2006,18250
"Tuts",3.34,2000,18251
"Tuts",1.47,2004,18252
"Tuts",2.94,1990,18253
"Tuts",2.25,2017,18254
"Tuts",1.05,2001,18255
"Tuts",2.92,2019,18256
"Tuts",1.44,2003,18257
"Tuts",2,2022,18258
"Tuts",3.87,2016,18259
"Tuts",2.73,2004,18260
"Tuts",1.66,2006,18261
"Tuts",1.93,2015,18262
"Tuts",3.7,1992,18263
"Tuts",3.98,2020,18264
"Tuts",1.39,2018,18265
"Tuts",1.14,2013,18266
"Tuts",2.44,2013,18267
"Tuts",1.53,2015,18268
"Tuts",1.2,1994,18269
"Tuts",3.41,1990,18270
"Tuts",1.59,1990,18271
"Tuts",3.91,1996,18272
"Tuts",2.42,1994,18273
"Tuts",1.37,1997,18274
"Tuts",3.82,2017,18275
"Tuts",1.29,1999,18276
"Tuts",3.73,2005,18277
"Tuts",3.12,2016,18278
"Tuts",1.68,2023,18279
"Tuts",3.02,2001,18280
"Tuts",2.1,1998,18281
"Tuts",1.21,2000,18282
"Tuts",2.87,1996,18283
"Tuts",2.74,1993,18284
"Tuts",1.32,2021,18285
"Tuts",2.17,2019,18286
"Tuts",1.83,2018,18287
"Tuts",2.75,2018,18288
"Tuts",1.46,2022,18289
"Tuts",1.34,2007,18290
"Tuts",1.35,2008,18291
"Tuts",3.21,1998,18292
"Tuts",2,2023,18293
"Tuts",3.12,2001,18294
"Tuts",1.61,2004,18295
"Tuts",3.2,2004,18296
"Tuts",1.68,1994,18297
"Tuts",2.44,2002,18298
"Tuts",3.11,1990,18299
"Tuts",1.94,2018,18300
"Tuts",2.52,2005,18301
"Tuts",2.54,1998,18302
"Tuts",1.18,2008,18303
"Tuts",1.51,2000,18304
"Tuts",2.87,2008,18305
"Tuts",1.87,1993,18306
"Tuts",2.29,1999,18307
"Tuts",2.3,2002,18308
"Tuts",2.87,2022,18309
"Tuts",1.37,2012,18310
"Tuts",2.23,1997,18311
"Tuts",1.35,2015,18312
"Tuts",2.71,2021,18313
"Tuts",1.91,2007,18314
"Tuts",3.32,2001,18315
"Tuts",2.46,1993,18316
"Tuts",3.1,2002,18317
"Tuts",3.38,2003,18318
"Tuts",2.1,2006,18319
"Tuts",2.1,2018,18320
"Tuts",2.91,2005,18321
"Tuts",3.58,2022,18322
"Tuts",1.86,2017,18323
"Tuts",1.08,2018,18324
"Tuts",1.56,2021,18325
"Tuts",2.6,2007,18326
"Tuts",2.47,2003,18327
"Tuts",1.2,2008,18328
"Tuts",1.13,2009,18329
"Tuts",3.48,2014,18330
"Tuts",3.76,1994,18331
"Tuts",3.52,1997,18332
"Tuts",1.09,2013,18333
"Tuts",1.61,2009,18334
"Tuts",3.85,2018,18335
"Tuts",1.61,2007,18336
"Tuts",3.84,2017,18337
"Tuts",3.47,2020,18338
"Tuts",1.67,2003,18339
"Tuts",3.06,2016,18340
"Tuts",2.06,1997,18341
"Tuts",3.36,1993,18342
"Tuts",2.26,1997,18343
"Tuts",3.13,1993,18344
"Tuts",1.2,2002,18345
"Tuts",2.92,1991,18346
"Tuts",3.53,2007,18347
"Tuts",3.59,2020,18348
